+2.06142E+10  +0.00000E+00  +2.75993E+09  +1.00000E-24  +4.00000E-05  +1.77645E+03  +1.77645E+03  +2.97647E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +8.18140E-09  +5.00000E-01
+2.06335E+10  +0.00000E+00  +2.61156E+09  +1.00000E-24  +4.00000E-05  +1.77246E+03  +1.77246E+03  +2.97312E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +4.44041E-09  +5.00000E-01
+2.06518E+10  +0.00000E+00  +2.46305E+09  +1.00000E-24  +4.00000E-05  +1.77495E+03  +1.77495E+03  +2.97521E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +2.53742E-09  +5.00000E-01
+2.06690E+10  +0.00000E+00  +2.31441E+09  +1.00000E-24  +4.00000E-05  +1.78478E+03  +1.78478E+03  +2.98344E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.42981E-09  +5.00000E-01
+2.06851E+10  +0.00000E+00  +2.16566E+09  +1.00000E-24  +4.00000E-05  +1.76832E+03  +1.76832E+03  +2.96965E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +3.88740E-10  +5.00000E-01
+2.07001E+10  +0.00000E+00  +2.01679E+09  +1.00000E-24  +4.00000E-05  +1.76924E+03  +1.76924E+03  +2.97042E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07141E+10  +0.00000E+00  +1.86782E+09  +1.00000E-24  +4.00000E-05  +1.77315E+03  +1.77315E+03  +2.97370E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07270E+10  +0.00000E+00  +1.71875E+09  +1.00000E-24  +4.00000E-05  +1.76551E+03  +1.76551E+03  +2.96728E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07388E+10  +0.00000E+00  +1.56959E+09  +1.00000E-24  +4.00000E-05  +1.77772E+03  +1.77772E+03  +2.97753E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07496E+10  +0.00000E+00  +1.42035E+09  +1.00000E-24  +4.00000E-05  +1.77146E+03  +1.77146E+03  +2.97228E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07593E+10  +0.00000E+00  +1.27104E+09  +1.00000E-24  +4.00000E-05  +1.76526E+03  +1.76526E+03  +2.96708E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07679E+10  +0.00000E+00  +1.12166E+09  +1.00000E-24  +4.00000E-05  +1.77442E+03  +1.77442E+03  +2.97477E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07754E+10  +0.00000E+00  +9.72220E+08  +1.00000E-24  +4.00000E-05  +1.77581E+03  +1.77581E+03  +2.97593E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07819E+10  +0.00000E+00  +8.22734E+08  +1.00000E-24  +4.00000E-05  +1.76716E+03  +1.76716E+03  +2.96868E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07873E+10  +0.00000E+00  +6.73202E+08  +1.00000E-24  +4.00000E-05  +1.75757E+03  +1.75757E+03  +2.96061E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07916E+10  +0.00000E+00  +5.23639E+08  +1.00000E-24  +4.00000E-05  +1.76659E+03  +1.76659E+03  +2.96819E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07948E+10  +0.00000E+00  +3.74046E+08  +1.00000E-24  +4.00000E-05  +1.77816E+03  +1.77816E+03  +2.97790E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07969E+10  +0.00000E+00  +2.24435E+08  +1.00000E-24  +4.00000E-05  +1.77136E+03  +1.77136E+03  +2.97220E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+2.07980E+10  +0.00000E+00  +7.48134E+07  +1.00000E-24  +4.00000E-05  +1.77751E+03  +1.77751E+03  +2.97736E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E-10  +5.00000E-01
+3.25429E+09  +0.00000E+00  +2.05468E+10  +1.00000E-24  +4.00000E-05  +1.46211E+03  +1.46211E+03  +2.70031E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+5.11549E+09  +0.00000E+00  +2.01641E+10  +1.00000E-24  +4.00000E-05  +1.45568E+03  +1.45568E+03  +2.69437E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+6.93402E+09  +0.00000E+00  +1.96132E+10  +1.00000E-24  +4.00000E-05  +1.46591E+03  +1.46591E+03  +2.70382E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+8.69470E+09  +0.00000E+00  +1.88987E+10  +1.00000E-24  +4.00000E-05  +1.46019E+03  +1.46019E+03  +2.69855E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.03828E+10  +0.00000E+00  +1.80266E+10  +1.00000E-24  +4.00000E-05  +1.46566E+03  +1.46566E+03  +2.70359E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.19843E+10  +0.00000E+00  +1.70040E+10  +1.00000E-24  +4.00000E-05  +1.46867E+03  +1.46867E+03  +2.70637E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.34859E+10  +0.00000E+00  +1.58395E+10  +1.00070E-24  +4.00000E-05  +1.48158E+03  +1.48158E+03  +2.71823E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.48749E+10  +0.00000E+00  +1.45430E+10  +2.36042E-24  +4.00000E-05  +1.48347E+03  +1.48347E+03  +2.71997E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.61398E+10  +0.00000E+00  +1.31250E+10  +1.13625E-21  +4.00000E-05  +1.49024E+03  +1.49024E+03  +2.72617E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.72701E+10  +0.00000E+00  +1.15976E+10  +4.07438E-19  +4.00000E-05  +1.51058E+03  +1.51058E+03  +2.74471E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.82562E+10  +0.00000E+00  +9.97343E+09  +6.28889E-17  +4.00000E-05  +1.53613E+03  +1.53613E+03  +2.76782E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.83275E+10  +0.00000E+00  +9.84184E+09  +9.02249E-17  +4.00000E-05  +1.55108E+03  +1.55108E+03  +2.78126E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.83979E+10  +0.00000E+00  +9.70973E+09  +1.28768E-16  +4.00000E-05  +1.55101E+03  +1.55101E+03  +2.78120E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.84672E+10  +0.00000E+00  +9.57712E+09  +1.82817E-16  +4.00000E-05  +1.56472E+03  +1.56472E+03  +2.79346E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.85357E+10  +0.00000E+00  +9.44402E+09  +2.58198E-16  +4.00000E-05  +1.55158E+03  +1.55158E+03  +2.78171E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.86031E+10  +0.00000E+00  +9.31042E+09  +3.62759E-16  +4.00000E-05  +1.56595E+03  +1.56595E+03  +2.79456E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.86696E+10  +0.00000E+00  +9.17635E+09  +5.07005E-16  +4.00000E-05  +1.57843E+03  +1.57843E+03  +2.80568E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.87351E+10  +0.00000E+00  +9.04180E+09  +7.04911E-16  +4.00000E-05  +1.57332E+03  +1.57332E+03  +2.80113E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
